0191fc31fd34727c842a1d831fd200ed	Kurzschildgarnitur Kunststoff schwarz, Wechselgarnitur, oval	KBV	Entfernung: 72 mm | Vierkant / Nuss: 9 mm
0191fc3215cc723fa2e613fb4c3239da	KWS Türfeststeller mit Tretbolzen, Hub 120 mm, silberfarbig	Woelm	NULL
0191fc31fd367027922df5f332b59242	KWS Türfeststeller mit Tretbolzen, Hub 60 mm, silberfarbig	Woelm	NULL
0191fc3215c770d18e950cab73ef3852	KWS Türfeststeller mit Tretbolzen, Hub 90 mm, silberfarbig	Woelm	NULL
0191fc31fa7173f48686fb0589e5b781	Master Lock 2120EURD Notebook Schloss mit Zahlenkombination	Master Lock	NULL
0191fc31fed67121ac0ee62f71b7cd4e	Master Lock 249 Lenkradsperre	Master Lock	NULL
0191fc31fc0c72c99edbea06e3f748f4	Master Lock Schlüsselkasten 5451EURD für 5 Schlüssel	Master Lock	Verschlussart: Zahlenkombination | Produkttyp: Schlüsselkasten
0192dd8efc6a7b3693677a3006bcbd2c	Mehrschlüssel DOM ix Twinstar bei Erstbestellung	DOM	NULL
0191fc3216fd736cb39a0b8d76813a85	Mehrschlüssel Dormakaba smartkey expert plus bei Erstbestellung	Dormakaba	NULL
0191fc3215257090b2c9c91ff7eb1ebd	Mehrschlüssel ix Twido bei Erstbestellung	DOM	NULL
0191fc3215a373dba0893fb3d5b519d4	Mehrschlüssel RN bei Erstbestellung	DOM	Schließsystem: DOM RN
0191fc321710703a8d15730ebc8b396f	Mehrschlüssel Wilka 1400 bei Erstbestellung	WILKA	Schließsystem: DOM RN
019633f773fd757e8173a74d796efd3e	PEGASYS E-Trim Lockbox	SimonsVoss	NULL
0191fc31fe9571c48b79d54f5256606a	PSW-Schraubwechselstift 10x80 mm, für einseitig gebohrte Türen, mit Schraube von vorn	KBV	NULL
0191fc31fe91736398e08e7fa8a882d7	PSW-Schraubwechselstift 8x80 mm, für einseitig gebohrte Türen, mit Schraube von vorn	KBV	NULL
0191fc31fe937119b36c5b6a42245999	PSW-Schraubwechselstift 9x80 mm, für einseitig gebohrte Türen, mit Schraube von vorn	KBV	NULL
0191fc3214d271079dc5443e68867b54	Reparatur-Rohrrahmenschloss Bever Nr. 1022R, PZ gelocht, 35/10/92 mm, 24x340 mm Stulp kantig	Bever	Lochung: Profilzylinder (PZ) | Dornmaß: 35 mm | Stulplänge: 340 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: Flachstulp kantig
0191fc3214d873cdb36de10a3b8eee0c	Reparatur-Rohrrahmenschloss Bever Nr. 1022R, PZ gelocht, 40/10/92 mm, 24x340 mm Stulp kantig	Bever	Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 40 mm | Stulplänge: 340 mm | Stulpbreite: 24 mm
0191fc3214db71aea162abf8a00bf3a9	Reparatur-Rohrrahmenschloss Bever Nr. 1022R, PZ gelocht, 45/10/92 mm, 24x340 mm Stulp kantig	Bever	Stulplänge: 340 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Vierkant / Nuss: 10 mm | Entfernung: 92 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 45 mm
0191fc31fcb173a99e1e844a01d7483f	Rohling für Einbausicherungen, 50 mm Stahl	ISEO	NULL
0191fc31fc3b702a99a8f5f4347397ae	Rohrrahmen-Einsteckschloss Bever Nr. 1004, Pz gelocht, 18/8/92 mm, 24x245 mm Stulp kantig	Bever	Stulplänge: 245 mm | Dornmaß: 18 mm | Entfernung: 92 mm | Stulpform: Flachstulp kantig | Vierkant / Nuss: 8 mm | Lochung: Profilzylinder (PZ) | Anschlagrichtung: L / R | Stulpbreite: 24 mm
0191fc32158c705f9c7e9b91987e0cdd	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 22/8/92 mm, 24x245 mm Stulp kantig	Bever	Dornmaß: 22 mm | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ) | Anschlagrichtung: L / R | Stulplänge: 245 mm | Stulpbreite: 24 mm
0191fc31fc3e71ef8f27abf5f120c265	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 24/8/92 mm, 24x245 mm Stulp kantig	Bever	Vierkant / Nuss: 8 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ) | Anschlagrichtung: L / R | Stulplänge: 245 mm | Stulpbreite: 24 mm | Dornmaß: 24 mm | Entfernung: 92 mm
0191fc32158e73e7ac90804fb0326868	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 30/8/92 mm, 24x245 mm Stulp kantig	Bever	Dornmaß: 30 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ)
0191fc3215917380bccaadbdc32c36ae	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 35/8/92 mm, 24x245 mm Stulp kantig	Bever	Anschlagrichtung: L / R | Stulpbreite: 24 mm | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp kantig | Dornmaß: 35 mm | Lochung: Profilzylinder (PZ) | Stulplänge: 245 mm
0191fc31fc4170a18e8cfe0f2098e54b	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 40/8/92 mm, 24x245 mm Stulp kantig	Bever	Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Stulpform: Flachstulp kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 40 mm
0191fc32159473c5907d782e3bde287b	Rohrrahmen-Einsteckschloss Bever Nr. 1004, PZ gelocht, 45/8/92 mm, 24x245 mm Stulp kantig	Bever	Lochung: Profilzylinder (PZ) | Dornmaß: 45 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp kantig
0191fc3214bb709d9b36c5e7ac27c9f8	Rohrrahmen-Einsteckschloss BKS Nr. 1314, PZ gelocht, 25/8/92 mm, 24x245 mm Stulp eckig	BKS	Stulpform: Flachstulp eckig | Vierkant / Nuss: 8 mm | Lochung: Profilzylinder (PZ) | Entfernung: 92 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Dornmaß: 25 mm
0191fc3214c271a38031e582e55fb6d9	Rohrrahmen-Einsteckschloss BKS Nr. 1314, PZ gelocht, 30/8/92 mm, 24x245 mm Stulp eckig	BKS	Dornmaß: 30 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp eckig | Lochung: Profilzylinder (PZ)
0191fc3214c671f086e74ff18916b026	Rohrrahmen-Einsteckschloss BKS Nr. 1314, PZ gelocht, 35/8/92 mm, 24x245 mm Stulp eckig	BKS	Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp eckig | Lochung: Profilzylinder (PZ) | Dornmaß: 35 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R
0191fc3214ca713fbcc6d977a8a9d08e	Rohrrahmen-Einsteckschloss BKS Nr. 1314, PZ gelocht, 40/8/92 mm, 24x245 mm Stulp eckig	BKS	Dornmaß: 40 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp eckig | Lochung: Profilzylinder (PZ)
0191fc3214ce70d6acf0b2ecee22afa7	Rohrrahmen-Einsteckschloss BKS Nr. 1314, PZ gelocht, 45/8/92 mm, 24x245 mm Stulp eckig	BKS	Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 8 mm | Stulpform: Flachstulp eckig | Lochung: Profilzylinder (PZ) | Dornmaß: 45 mm | Stulplänge: 245 mm | Stulpbreite: 24 mm
0191fc31fd8d73c9a3a14ffa28b341ef	Rohrrahmen-Riegelschloss, PZ gelocht, Reparaturstulp 24x268 mm, Dorn 30 mm, Bever 1011R	Bever	Anschlagrichtung: L / R | Stulpform: kantig | Dornmaß: 30 mm | Lochung: Profilzylinder (PZ) | Stulplänge: 268 mm | Stulpbreite: 24 mm
0191fc31fd90701d9e76e544df25feb0	Rohrrahmen-Riegelschloss, PZ gelocht, Reparaturstulp 24x268 mm, Dorn 35 mm, Bever 1011R	Bever	Lochung: Profilzylinder (PZ) | Dornmaß: 35 mm | Stulplänge: 268 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Stulpform: kantig
0191fc31fe6972a589efc0ba8db0d985	Rohrrahmen-Riegelschloss, PZ gelocht, Reparaturstulp 24x268 mm, Dorn 40 mm, Bever 1011R	Bever	Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 40 mm | Stulplänge: 268 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R
0191fc3215fb721f9d0d9f39a5e3cb0e	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x245 mm, Dorn 30 mm, links / rechts verwendbar, KFV 3469509	KFV	Stulplänge: 245 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 30 mm
0191fc31fd8171499fbaa542d8ff6cd7	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x245 mm, Dorn 35 mm, links / rechts verwendbar, KFV	KFV	Stulplänge: 245 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 35 mm
0191fc3216037294b8f37ae3410dfb6e	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x245 mm, Dorn 45 mm, links / rechts verwendbar, KFV 3469521	KFV	Dornmaß: 45 mm | Stulplänge: 245 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ)
0191fc321606709281412c326afb3b2b	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x245 mm, Dorn 65 mm, links / rechts verwendbar, KFV 3474910	KFV	Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 65 mm | Stulplänge: 245 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R
0191fc31fd86720f86738627c3bd6eca	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 30 mm, links/rechts verwendbar, KFV 3474057	KFV	Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 30 mm | Stulplänge: 280 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R | Entfernung: 92 mm
0191fc32160a72dd9d97bdf37ad72612	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 35 mm, links/rechts verwendbar, KFV 3474057	KFV	Dornmaß: 35 mm | Stulpbreite: 16 mm | Stulplänge: 280 mm | Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Lochung: Profilzylinder (PZ) | Stulpform: kantig
0191fc32160071f68e84dc9ea1caaaac	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 40 mm, links/rechts verwendbar, KFV 3474483	KFV	Vierkant / Nuss: 10 mm | Lochung: Profilzylinder (PZ) | Stulpform: kantig | Dornmaß: 40 mm | Stulplänge: 280 mm | Anschlagrichtung: L / R | Stulpbreite: 16 mm | Entfernung: 92 mm
0191fc32160d71bf8dc585ae64385394	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 45 mm, links/rechts verwendbar, KFV 3474057	KFV	Anschlagrichtung: L / R | Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 45 mm | Stulplänge: 280 mm | Stulpbreite: 16 mm
0191fc3216107193a54e57396413694a	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 55 mm, links/rechts verwendbar, KFV 3474057	KFV	Lochung: Profilzylinder (PZ) | Entfernung: 92 mm | Stulplänge: 280 mm | Stulpbreite: 16 mm | Anschlagrichtung: L / R | Dornmaß: 55 mm | Vierkant / Nuss: 10 mm | Stulpform: kantig
0191fc32161372ef885c72f1e6cc6b9c	Rohrrahmenschloss Nr. 49N PZW, Stulp 16x280 mm, Dorn 65 mm, links/rechts verwendbar, KFV 3474057	KFV	Anschlagrichtung: L / R | Entfernung: 92 mm | Stulpform: kantig | Vierkant / Nuss: 10 mm | Lochung: Profilzylinder (PZ) | Dornmaß: 65 mm | Stulpbreite: 16 mm | Stulplänge: 280 mm
0191fc31fd7972b1b80f5831e7d16ef4	Rohrrahmenschloss, Stulp 24x244 mm, Dorn 30 mm, links / rechts umlegbar	Bever	Anschlagrichtung: L / R | Entfernung: 72 mm | Vierkant / Nuss: 8 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 30 mm | Stulplänge: 244 mm | Stulpbreite: 24 mm
0191fc31fd7e72afb3d064db2dd89acd	Rohrrahmenschloss, Stulp 24x244 mm, Dorn 40 mm, links / rechts umlegbar	Bever	Vierkant / Nuss: 8 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 40 mm | Stulplänge: 244 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 72 mm
0191fc321659733aa68aabca7df54451	RONIS Hebelzylinder, inkl. 2 Schlüssel	Wilhelm Kessler	NULL
0191fc31fe8373b6bf8edefefa56ffd8	Rosettengarnitur Häfele "Startec" PDH4102, BAD/WC, Nuss 8 mm, Ø 55 mm, Edelstahl, U-Form-Drücker	Häfele	Vierkant / Nuss: 8 mm | Langschild / Rosette: Rosette
0191fc3216bb7285a37577d0b756e2a0	Rosettengarnitur Häfele "Startec" PDH4102, PZ, Nuss 8 mm, Ø 55 mm, Edelstahl, U-Form-Drücker	Häfele	Langschild / Rosette: Rosette
0191fc3216a273c6bbb03d7cc6058f1f	Rosettengarnitur Häfele "Startec" PDH4103, BAD/WC, Nuss 8 mm, Ø 55 mm, Edelstahl, L-Form-Drücker	Häfele	Vierkant / Nuss: 8 mm | Langschild / Rosette: Rosette
0191fc3216a67367b9a66c28d3686a37	Rosettengarnitur Häfele "Startec" PDH4103, PZ, Nuss 8 mm, Ø 55 mm, Edelstahl, L-Form-Drücker	Häfele	Vierkant / Nuss: 8 mm | Langschild / Rosette: Rosette
0191fc31fbd570cd9e9b11f6d1b5b542	Rosettengarnitur Hoppe "New York" 1810/42KV/42KVS, BAD/WC, Nuss 8 mm, Ø 52 mm, F1	Hoppe	Vierkant / Nuss: 8mm | Langschild / Rosette: Rosette
0191fc31fbd97329baffe32b9aa55a3e	Rosettengarnitur Hoppe "New York" 1810/42KV/42KVS, BB, Nuss 8 mm, Ø 52 mm, F1	Hoppe	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
0191fc321468721193c691f4e2b7cfc4	Rosettengarnitur Hoppe "New York" 1810/42KV/42KVS, PZ, Nuss 8 mm, Ø 52 mm, F1	Hoppe	Vierkant / Nuss: 8 mm | Langschild / Rosette: Rosette
0191fc32146b713b8817390be8267e7a	Rosettengarnitur Lienbacher 50.01.041.0, BB, Nuss 8 mm, Ø 52 mm, Edelstahl, U-Form-Drücker	Lienbacher	Vierkant / Nuss: 8 mm | Langschild / Rosette: Rosette
0191fc32146f707b820cfb0bd604ce0e	Rosettengarnitur Lienbacher 50.01.043.0, PZ, Nuss 8 mm, Ø 52 mm, Edelstahl, U-Form-Drücker	Lienbacher	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
0191fc3214737047901d76d85401436a	Rosettengarnitur Lienbacher 50.01.047.0, BAD/WC, Nuss 8 mm, Ø 52 mm, Edelstahl, U-Form-Drücker	Lienbacher	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
0191fc321476723f91616d7633ca09e7	Rosettengarnitur Lienbacher 50.03.041.0, BB, Nuss 8 mm, Ø 52 mm, Edelstahl, L-Form-Drücker	Lienbacher	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
0191fc32147a7206abf52e503d16e6e9	Rosettengarnitur Lienbacher 50.03.043.0, PZ, Nuss 8 mm, Ø 52 mm, Edelstahl, L-Form-Drücker	Lienbacher	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
0191fc32147d70da8e7b14ff2377b6e9	Rosettengarnitur Lienbacher 50.03.047.0, BAD/WC, Nuss 8 mm, Ø 52 mm, Edelstahl, L-Form-Drücker	Lienbacher	Langschild / Rosette: Rosette | Vierkant / Nuss: 8 mm
019bc1b088557f779949b98d02dfb24c	SALTO Ersatzkabel für PPD 800 & PPD 200	Salto	NULL
019bc5c113d77ba4a1bf00d4765e5de6	SALTO Gehäuseschlüssel für XS4 MINI 	Salto	NULL
019bc12d45c57487935a3f755c47a5c7	SALTO Neo Montageschlüssel	Salto	NULL
019bc20b4c6b7048b1b2dec77bc99173	SALTO Schlüssel für Batteriewechsel SALTO Neoxx Vorhangschloss	Salto	NULL
019bc5fa0b777102a2ee68b55da3cf9e	Salto-Ersatzkabel für XS4-Beschläge	Salto	NULL
019493c935fc71088393922fd2a27db6	Schake Durchgangs- und Parkplatzsperre 471FUB	Schake	NULL
0191fc31fcf57184a784eb76052391fa	Schiebetürschloss mit Hakenfalle, Entfernung 55 mm, Dornmaß 55 mm	Bever	Stulpbreite: 20 mm | Entfernung: 154 mm | Vierkant / Nuss: 9 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 55 mm | Stulplänge: 180 mm
0191fc32168c72e5b50292451e5ef25c	Schloss (lose) für Schlosskasten, PZ gelocht, Stulp 24x167 mm, für 30 mm Rohr, Bever 360P	Bever	Stulpform: kantig | Vierkant / Nuss: 8 mm | Lochung: Profilzylinder (PZ) | Dornmaß: 60 mm | Stulplänge: 167 mm | Stulpbreite: 24 mm | Anschlagrichtung: L / R | Entfernung: 72 mm
0191fc31feee70f6a6247865ad7c3722	Schloss (lose) für Schlosskasten, PZ gelocht, Stulp 28,5x167 mm, für 34 mm Rohr, Bever 364P	Bever	NULL
0191fc32168e72bbad8e6f367ff22d2b	Schloss (lose) für Schlosskasten, PZ gelocht, Stulp 33x167 mm, für 40 mm Rohr, Bever 460P	Bever	Dornmaß: 60 mm | Stulplänge: 167 mm | Stulpbreite: 33 mm | Anschlagrichtung: L / R | Entfernung: 72 mm | Vierkant / Nuss: 8 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ)
0191fc31fe7070b2a9c9da33acd99db5	Schloss (lose) für Schlosskasten, PZ gelocht, Stulp 43x167 mm, für 50 mm Rohr, Bever 560P	Bever	Stulplänge: 167 mm | Stulpbreite: 43 mm | Entfernung: 72 mm | Anschlagrichtung: L / R | Vierkant / Nuss: 8 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 60 mm
0191fc32169170d79922327edc89f83c	Schloss (lose) für Schlosskasten, PZ gelocht, Stulp 53x167 mm, für 60 mm Rohr, Bever 660P	Bever	Entfernung: 72 mm | Vierkant / Nuss: 8 mm | Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 60 mm | Stulplänge: 167 mm | Stulpbreite: 53 mm | Anschlagrichtung: L / R
0191fc320401706e9f18a4265e29cafd	Schloss und Gehäuse 340341P PZW 40/72/8	Bever	NULL
0191fc320403739f944a85a3d4132408	Schlosskasten 300301P kompl. für 30mm	Bever	NULL
0191fc320405718ea01495ef43e8156e	Schlosskasten kompl. für 40mm	Bever	NULL
0191fc32162870b88c5c43591f027fc8	Schlosskasten komplett, Schloss und Gehäuse, PZ gelocht, Stulp 24x167 mm, für 30 mm Rohr, Bever 3603	Bever	Lochung: Profilzylinder (PZ) | Stulpform: kantig | Dornmaß: 60 mm | Stulpbreite: 24 mm | Stulplänge: 167 mm | Anschlagrichtung: L / R | Entfernung: 72 mm | Vierkant / Nuss: 8 mm
0191fc31feeb709b817d5b2ad55e1681	Schlosskasten komplett, Schloss und Gehäuse, PZ gelocht, Stulp 28,5x167 mm, für 34 mm Rohr, Bever 36	Bever	NULL
0191fc31fe6e73b29612c80ca63b1d9a	Schlosskasten komplett, Schloss und Gehäuse, PZ gelocht, Stulp 43x167 mm, für 50 mm Rohr, Bever 3603	Bever	Stulpform: kantig | Lochung: Profilzylinder (PZ) | Dornmaß: 60 mm | Stulplänge: 167 mm | Stulpbreite: 43 mm | Anschlagrichtung: L / R | Entfernung: 72 mm | Vierkant / Nuss: 8 mm
0191fc31fe2f7295ac2f89362d35f646	Schlüsselsafe, vorgerichtet für Profilhalbzylinder	KBV	Verschlussart: Profilzylinder | Produkttyp: Schlüsseltresor
0191fc321678715c96a067d75a987617	Schmalrahmen-Drückergarnitur edi "KRONOS" 1300/0035/01, 92 mm PZ, Nuss 8 mm, Profiltürgarnitur, F1	EDI	Vierkant / Nuss: 8 mm | Entfernung: 92 mm
0191fc32167371b38533fc72757f6355	Schmalrahmen-Wechselgarnitur edi "KRONOS" 1300/2035/01, 92 mm PZ, Nuss 8 mm, Profiltürgarnitur, F1	EDI	Langschild / Rosette: Langschild | Entfernung: 92 mm | Vierkant / Nuss: 8 mm
0191fc31fe64717bbb9d11d11a0ba0b8	Schutz-Drückergarnitur edi "LANA" 8756/7203/02, PZ 72 mm, Nuss 8 mm, Schild 12 mm, TS 35–45 mm, F2,	EDI	Entfernung: 72 mm | Vierkant / Nuss: 8 mm
0191fc321688728eb8c33c5720dd1fe8	Schutz-Drückergarnitur edi "LANA" 8756/9203/02, PZ 92 mm, Nuss 10 mm, Schild 12 mm, TS 65–75 mm, F2,	EDI	Vierkant / Nuss: 10 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm
0191fc32169871c682e0d4a0286b877e	Schutz-Drückergarnitur edi "LOGO" 8743/0292, PZ 92 mm, ZA, Nuss 10 mm, Schutzlangschild, Edelstahl	EDI	Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Langschild / Rosette: Schutzlangschild
0191fc31fe6271859ea36d1388e3884a	Schutz-Drückergarnitur edi "LOGO" 8743/7203, PZ 72 mm, Nuss 8 mm, Schutzlangschild, Edelstahl	EDI	Entfernung: 72 mm | Vierkant / Nuss: 8 mm | Langschild / Rosette: Schutzlangschild
0191fc32167a72c8a653dc2b94bff974	Schutz-Drückergarnitur edi "LOGO" 8743/9203, PZ 92 mm, Nuss 10 mm, Schutzlangschild, Edelstahl	EDI	Vierkant / Nuss: 10 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm
0191fc32148672139e08d135050cf820	Schutz-Drückergarnitur Hoppe "Birmingham" 1117/2221A/2440, 72 mm PZ, Nuss 8 mm, Schutzlangschild, F1	Hoppe	Vierkant / Nuss: 8 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 72 mm
0191fc32148a713c81eb19fa6b83ea9d	Schutz-Drückergarnitur Hoppe "Birmingham" 1117/2221A/2440, 72 mm PZ, Nuss 8 mm, Schutzlangschild, F2	Hoppe	Entfernung: 72 mm | Vierkant / Nuss: 8 mm | Langschild / Rosette: Schutzlangschild
0191fc32148e7228b27b24b724bf0294	Schutz-Drückergarnitur Hoppe "Birmingham" 1117/2221A/2440, 92 mm PZ, Nuss 10 mm, Schutzlangschild, F	Hoppe	Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm | Vierkant / Nuss: 10 mm
0191fc321492720699625d71c8cf3adf	Schutz-Drückergarnitur Hoppe "Birmingham" 1117/2221A/2440, 92 mm PZ, Nuss 10 mm, Schutzlangschild, F	Hoppe	Vierkant / Nuss: 10 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm
0191fc31fbfb739d92e4e9a167d148ef	Schutz-Drückergarnitur Hoppe "New York" 1810H/3331/3410, 92 mm PZ, Nuss 10 mm, Schutzlangschild, F1	Hoppe	NULL
0191fc32168270e3a8a1057e21ab2df3	Schutz-Wechselgarnitur edi "LANA" 8756/0772/02, PZ 72 mm, Nuss 8 mm, Schild 12 mm, TS 35–45 mm, F2,	EDI	Entfernung: 72 mm | Vierkant / Nuss: 8 mm
0191fc32168570c39e98f4c4dfc534ec	Schutz-Wechselgarnitur edi "LANA" 8756/0792/02, PZ 92 mm, Nuss 10 mm, Schild 12 mm, TS 65–75 mm, F2,	EDI	Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm | Vierkant / Nuss: 10 mm
0191fc32167d7030aa3e45a63a98944d	Schutz-Wechselgarnitur edi "LOGO" 8743/0272, PZ 72 mm, Nuss 8 mm, Schutzlangschild, Edelstahl	EDI	Entfernung: 72 mm | Typ: Wechselgarnitur (Knauf/Drücker) | Farbe: Edelstahl matt | Anschlagrichtung: DIN links / rechts | Vierkant / Nuss: 8 mm | Lochung: Profilzylinder (PZ) | Ausführung: Schutz-Langschild
0191fc32168070b4849f5096a99775f4	Schutz-Wechselgarnitur edi "LOGO" 8743/0292, PZ 92 mm, Nuss 10 mm, Schutzlangschild, Edelstahl	EDI	Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm | Vierkant / Nuss: 10 mm
0191fc32169a731898a5247ae6dc9301	Schutz-Wechselgarnitur edi "LOGO" 8745/0292, PZ 92 mm, ZA, Nuss 10 mm, Schutzlangschild, Edelstahl	EDI	Entfernung: 92 mm | Vierkant / Nuss: 10 mm
0191fc31fbe3701c8fc768d2e21beb7d	Schutz-Wechselgarnitur Hoppe "Birmingham" 78G/2221A/2440/1117, 72 mm PZ, Nuss 8 mm, Schutz-Langschil	Hoppe	Vierkant / Nuss: 8 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 72 mm
0191fc3214817022866d284eedf71643	Schutz-Wechselgarnitur Hoppe "Birmingham" 78G/2221A/2440/1117, 72 mm PZ, Nuss 8 mm, Schutz-Langschil	Hoppe	Langschild / Rosette: Schutzlangschild | Entfernung: 72 mm | Vierkant / Nuss: 8 mm
0191fc31fbe573b9ae7fd4c75db43b90	Schutz-Wechselgarnitur Hoppe "Birmingham" 78G/2221A/2440/1117, 92 mm PZ, Nuss 10 mm, Schutz-Langschi	Hoppe	Entfernung: 92 mm | Vierkant / Nuss: 10 mm | Langschild / Rosette: Schutzlangschild
0191fc31fbf173bba11021ed4e7efc4c	Schutz-Wechselgarnitur Hoppe "Birmingham" 78G/2221A/2440/1117, 92 mm PZ, Nuss 10 mm, Schutz-Langschi	Hoppe	Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm | Vierkant / Nuss: 10 mm
0191fc31fbf871d2a456ace535c8d472	Schutz-Wechselgarnitur Hoppe "New York" 76G/3331/3410/1810H, 72 mm PZ, Nuss 8 mm, Schutzlangschild,	Hoppe	Vierkant / Nuss: 8 mm | Langschild / Rosette: Schutzlangschild | Entfernung: 72 mm
0191fc31fbfe701fbdd5fee9e7648417	Schutz-Wechselgarnitur Hoppe "New York" 76G/3331/3410/1810H, 92 mm PZ, Nuss 10 mm, Schutzlangschild,	Hoppe	Langschild / Rosette: Schutzlangschild | Entfernung: 92 mm | Vierkant / Nuss: 10 mm
